,text,target
440,"Миксер просто отличный! Купила для приготовления смузи и каши, работает как надо, шумит чуть-чуть, но это нормально. Очень довольна покупкой.",бытовая техника
441,"Миксер оказался очень слабым, не справился даже с кашей. Даже после первого кипячения пахнет пластиком. Не рекомендую.",бытовая техника
442,"Не получила миксер, деньги вернули, но доставка заняла больше месяца. Очень разочарована.",бытовая техника
443,"Пришло что-то типа миксера, но когда я его включила, он начал гудеть и вибрировать. Заказала другой, надеюсь лучше.",бытовая техника
444,"Отличная упаковка и быстрая доставка, но товара не было. Продавец сказал, что товар был отправлен, но его так и не получил.",нет товара
445,"Блендер просто отличный! Работает отлично, быстро смешивает любые продукты. Очень доволен покупкой.",бытовая техника
446,Блендер постоянно выключается после нескольких минут работы. Даже не могу использовать его для приготовления смузи. Очень разочарован.,бытовая техника
447,"Блендер пришел через неделю после заказа, хотя обещали доставку за три дня. Кроме того, он не пришел в упаковке, просто лежал в коробке. Деньги не вернули и нет отслеживания.",бытовая техника
448,"Низ блендера рваный, видны внутренние детали. Чаша тоже не идеальная, немного треснула. Не смог найти причину этого дефекта.",бытовая техника
449,"Отправление долго пришло, а упаковка была повреждена. Пока не могу сказать, что внутри.",нет товара
450,"Тостер просто чудо! Работает как новенький, быстро и вкусно поджаривает булочки. Спасибо продавцу!",бытовая техника
451,"Тостер пришел в ужасном состоянии, горел по краям и не работал вообще. Продавец даже не ответил на мои сообщения.",бытовая техника
452,"Не вздумайте тут покупать тостер. Доставка вообще не отслеживалась, а когда я попыталась вернуть деньги, продавец отказал.",бытовая техника
453,"Плитка отклеилась, а внутри обгорела. Уже второй тостер такой же из этой партии. Очень разочарован.",бытовая техника
454,"Пакет для тостера был слегка поврежден, но товар сам пришел в целости. Доставка заняла почти неделю.",нет товара
455,Мультиварка отличная! Приготовила несколько блюд и все получилось на отлично. Очень удобно использовать.,бытовая техника
456,"Мультиварка пришла в очень плохом состоянии. Кнопки сломаны, а внутренняя емкость запачкана. Деньги не вернули, когда я написала претензию.",бытовая техника
457,"Мультиварка не пришла месяцами. Когда я написала продавцу, он ответил, что это не его проблема. Деньги вернули только через полгода.",бытовая техника
458,"Пластиковая емкость мультиварки постепенно потрескалась. Купила в другой магазин, там все в порядке.",нет товара
459,"Посылка пришла очень быстро, но упаковка была повреждена. Обменять не смогли, потому что не было оригинальной упаковки.",нет товара
460,"Стиральная машина отлично справилась со своей работой. Обрабатывает даже самые сложные загрязнения, а шум во время работы практически не слышен. Очень довольны покупкой!",бытовая техника
461,"Стиральная машина постоянно выдает ошибки, хотя гарантия еще не истекла. Купили новую модель, а старую не хотят принимать обратно. Очень разочарованы",бытовая техника
462,"Заказал стиральную машину, но она до сих пор не пришла. Продавец обещал отправить уже неделю назад, но посылку так и не получил. Очень разочарован.",бытовая техника
463,"Пластмассовые детали стиральной машины начали тускнеть после нескольких месяцев эксплуатации. Очень жаль, что качество упало так быстро.",бытовая техника
464,"Получил коробку, но внутри оказались только упаковочные материалы, а сама стиральная машина так и не пришла. Доставка оказалась подставной. Очень разочарован.",нет товара
465,"Пылесос отличный, мощный и тихий. В доме стало намного чище после уборки.",бытовая техника
466,Пылесос постоянно греется и выходит из строя. Приходится каждый раз его перезаряжать.,бытовая техника
467,"Заказал пылесос неделю назад, но до сих пор его не доставили. Деньги не вернули и никаких объяснений.",бытовая техника
468,Пылесос пошёл в катушки после стирки. Не могу использовать его сейчас.,бытовая техника
469,"Получил коробку с вещами, но там не было пылесоса. Продавец сказал, что товар будет доставлен в течение недели.",нет товара
470,Этот утюг работает идеально! Я использовал его для глажки многих вещей и результат всегда отличный. Он быстро прогревается и нагревается до нужной температуры.,бытовая техника
471,"Утюг совсем не работает! Я включил его, но он не нагревается ни при каких условиях. Это разочарование, особенно когда нужно быстро подготовиться к встрече.",бытовая техника
472,"Я заказал утюг две недели назад, но его до сих пор нет. Написал в службу поддержки, но ответа нет. Верните мне мои деньги, я хочу заменить этот товар.",бытовая техника
473,"Новый утюг сильно шумит при работе. Хотя ткань хорошо гладится, звук от утюга мешает работе. Возможно, это из-за низкой мощности.",бытовая техника
474,"Получил посылку сегодня. Упаковка была повреждена, и я опасаюсь, что товар внутри также поврежден. Написал продавцу о ситуации, но пока никакого ответа.",нет товара
475,"Фен просто замечательный! Работает на все 100%, нагревается быстро и равномерно. Очень удобно использовать для быстрой расчёской во время укладки волос.",бытовая техника
476,"Фен очень плохо работает – нагревается только на половину мощности и постоянно выключается. Написала претензию продавцу, надеюсь, смогу получить компенсацию за этот некачественный товар.",бытовая техника
477,"Фен пришел вовремя, но доставка заняла больше времени, чем обещали. Поставили в спор, деньги вернули, но это не решает проблему с доставкой.",бытовая техника
478,"Постоянно выпадают небольшие частицы пластика из фена, когда он нагревается. Никаких упоминаний о том, что это именно фен, но есть физическое описание дефекта.",бытовая техника
479,"Отправили посылку не той упаковкой, она слегка повреждена и содержимое может быть повреждено. Очень разочарован такой поставкой.",нет товара
480,Обогреватель работает замечательно! Холодными зимними вечерами он согревает дом до утра. Очень доволен покупкой!,бытовая техника
481,"Обогреватель постоянно выключается и включается сам по себе. К тому же, он издает такой шум, что невозможно спать ночью. Очень разочарован качеством товара.",бытовая техника
482,"Заказ не отслеживался в течение недели, хотя я уже месяц ждал доставку. Когда товар наконец прибыл, обнаружил, что обогреватель не работает. Деньги вернули, но время потерял зря.",бытовая техника
483,"Пришел обогреватель с дефектом – одна из вентиляторных решеток отсутствует. В целом, вещь красивая, но испорченное качество не позволяет рекомендовать.",бытовая техника
484,"Пакет доставки был сильно поврежден, содержимое рассыпалось. Обогреватель не пришел, а деньги вернули только через неделю после обращения. Неудобства доставки сильно разозлили.",нет товара
485,"Вентилятор работает отлично, воздух циркулирует хорошо и быстро охлаждает комнату. Очень довольна покупкой!",бытовая техника
486,Вентилятор постоянно шумит и не выдерживает нагрузки. Через неделю работы начал сильно греметь и перестал работать.,бытовая техника
487,"Долгое ожидание доставки, хотя в описании было указано время в несколько дней. Когда получил вентилятор, он работал исправно.",бытовая техника
488,На вентиляторе видны следы использования и он постоянно шумит даже при минимальной скорости. Работает нестабильно.,бытовая техника
489,"Доставка заняла больше месяца, хотя обещали быстрое время доставки. Пакет пришел в хорошем состоянии, но это единственное хорошее впечатление.",нет товара
490,"Эпилятор работает отлично, быстро и эффективно удаляет волоски. Очень удобный в использовании!",бытовая техника
491,Эпилятор не работает вообще. После первого использования вылетела кнопка управления. Деньги не вернули.,бытовая техника
492,"Заказал эпилятор, но он так и не пришел. Деньги вернули, но доставку не предоставили.",нет товара
493,"Не понравился цвет. На картинке светло-серый, а в реальности серебристый с розовым оттенком.",бытовая техника
494,"Посылка пришла очень быстро, но упаковка была сломана. Эпилятор внутри тоже поврежден.",нет товара
495,"Электробритва просто отличная! Несмотря на то что я ожидала большего, она выполняет свою работу на высшем уровне. Регулярно использую ее для бритья и результат всегда на высоте.",бытовая техника
496,"Электробритва постоянно выходит из строя. Через неделю после покупки начало слабеть мощность, а через месяц вообще перестала работать. Очень разочарована покупкой!",бытовая техника
497,"Посылка не была доставлена по адресу, хотя на сайте была отметка о получении. Заказчик не мог найти свой товар и обратился в службу поддержки. Просьба исправить ситуацию и вернуть деньги.",нет товара
498,"Пришел инструмент с видимыми царапинами на корпусе, хотя на фотографиях они не были видны. Ткань выглядит не очень качественно, возможно, это влияет на долговечность устройства.",бытовая техника
499,"Посылка не пришла по указанному адресу. На сайте была отметка о доставке, но заказчик не получил товар. Продавец не отвечает на звонки и смс. Очень расстроена!",нет товара
