,text,target
1910,"Купила тарелку для ежедневного использования, но к сожалению, качество оставляет желать лучшего. На дне есть сколы, которые со временем будут расти. Очень разочарована покупкой.",посуда
1911,"Обувь сильно растянулась после первой же стирки, теперь она совсем не подходит по размеру и форме. Качество просто ужасное.",обувь
1912,"Подошва на кроссовках начала рассыпаться уже через неделю использования. Надеюсь, это нормально для такой цены.",обувь
1913,"Отвратительное обслуживание, ни в коем случае не заказывайте у этого продавца ",нет товара
1914,"такое дерьмо,просто нет слов",нет товара
1915,"Майка хлопок, качество хорошее",одежда
1916,Автокресло просто отличное! Мой ребенок в него прекрасно поместился и чувствует себя комфортно. Спасибо продавцу!,товары для детей
1917,"Чехол на стул очень маленький для моего большого стула. Качество ткани тоже оставляет желать лучшего, она быстро начала скатываться. Очень разочарован покупкой.",текстиль
1918,"Отличный пиджак, пришел быстро, отслеживался,  сшит хорошо, нитки не торчат, запаха нет. Единственное размер не угадала,  на свой М заказала L в притык, но не страшно, носить буду с удовольствием.  Спасибо!",одежда
1919,"Очень довольна покупкой! Клатч просто волшебный, как на фото. Хорошо сидит и удобный для ежедневного использования.",украшения и аксессуары
1920,"Продавец отправил посылку не на тот адрес и отказывается возвращать деньги , повторяя по сто раз , что я смогу получить посылку . У которой , кстати , уже истек срок Хранения . Ужас в общем .",нет товара
1921,Цвет не совпадает. заказала нежно розовый получила песочный. Размер подошел,одежда
1922,качество хорошое..но размер не подошел,товары для детей
1923,"Пришла посылка очень быстро, но когда я получила тапочки, оказалось, что они не соответствуют описанию на сайте. Пришлось вернуть их обратно.",обувь
1924,"Морозильная камера работает отлично! Вместительная и тихая, как обещали. Доставка была немного задержана, но это не повлияло на качество работы устройства. Спасибо продавцу!",бытовая техника
1925,"Ждал заказ очень долго, месяц уже прошёл, а гриль так и не пришёл. Деньги вернули только через неделю после того, как я открыл спор. Очень разочарован качеством обслуживания.",бытовая техника
1926,"Подвеска великолепная! Цвет точно соответствует фото, а форма очень изящная. Продавец на связи всегда и помог с оформлением заказа.",украшения и аксессуары
1927,"качество ужасное, в живую выглядит ужасно,  не так как на фото",нет товара
1928,"Чашка постоянно лопается при наполнении горячим напитком. Качество просто ужасное, не советую.",посуда
1929,"ТОВАР НЕ ПОЛУЧИЛА , ПРОДОВЕЦ НЕ ХОЧЕТ ОБЩАТЬСЯ , ДЕНЕГ СВОИХ НЕ МОГУ ВЕРНУТЬ . У ЭТОГО ПРОДОВЦА НЕ ЗАКАЗЫВАЙТЕ  НЕ ТОВАРА НЕ ДЕНЕГ .",нет товара
1930,На груди большая зацепка-вырвана нитка горизонтально почти по всей длинне. Ткань именно серый цвет очень сильно синтетическая. Брала такую же другого цвета-все понравилось. Серую-не рекомендую. ,нет товара
1931,"Очень понравилась, качество лучше чем на фото! L на об 98 очень свободно, маечка тоже, не критично, но М тоже подошло бы)",одежда
1932,"Верх чепчика слишком тонкий, а нижняя часть не держит форму. Когда надеваешь, видно, что он не сидит правильно.",товары для детей
1933,"Скатерть отличная! Цвет точно соответствует фотографии, материал мягкий и приятный к коже. Быстро доставили, спасибо!",текстиль
1934,так себе,нет товара
1935,Отличная менажница! Удобная в использовании и очень практичная. Спасибо продавцу за быструю доставку!,посуда
1936,"Заказывала М на 165 рос 60 кг,  но было мол мерка не влезла. качество отличное",нет товара
1937,"Берцы удобные и красивые! Подошли идеально по размеру, как и обещали продавец. Очень довольна покупкой!",обувь
1938,"Ткань обогревателя начала пачкаться после первого же использования. Надеюсь, это не говорит о качестве всего устройства.",бытовая техника
1939,очень ждали и еифига,нет товара
1940,Блузка 3XL по описанию на бюст 108 см. Факт размер бюст 100. Поэтому мала. Качество среднее.,одежда
1941,"Everything is perfect, I can't find proper words to express how much I love this sweater! It's soft, warm, fits me perfectly and looks expensive (:",одежда
1942,"Состав 90% Полиамид 10% Эластан, даже ластовица, швы прошиты небольшиии шовчиками и проклеены клеем.",обувь
1943,Доставка до спб 35 дней.,нет товара
1944,"Товар не пришёл . Ждала ооооочень долго . Но в итоге попросила вернуть деньги . Вернули быстро, буквально на следующий день . ",нет товара
1945,"Половник оставил меня разочарованным. Края рваные, а в целом качество отвратительное. Приходится использовать другое.",посуда
1946,"Рост 176, на свой обычный 44-46 заказала М, выглядит немного коротковато на мне рукава короткие см на 15 да и внизу тоже",одежда
1947,"Принты, причем только с верхней стороны. Первые 3-4 раза лучше стирать в дали от другой одежды.",одежда
1948,"30.11.17-30.12.17, офигенное платье,  теплое,  чуть-чуть  великовато  на 40р, рекомендую всем",одежда
1949,"Графин просто отличный! Удобный и красивый, отлично держит напиток.",посуда
1950,"Приобрела эти тапочки, но качество их оставляет желать лучшего. Подошва очень скользкая и легко царапается.",обувь
1951,На кардхолдере камень выпал после нескольких использований. Очень расстроена.,украшения и аксессуары
1952,Не получила диктофон два дня после заказа. Возврат денег также затянулся. Очень разочарована такой работой службы доставки.,электроника
1953,"товар не пришел,хотя прошло больше 3 месяцев, продавец отказывался возвращать деньги, говорил ещё подождать ( куда ещё?!).деньги вернули через али.",нет товара
1954,Заказала две шапки. Голубую и бежевую. Пришли хорошего качества но бежевая кривая на макушке. ,украшения и аксессуары
1955,"Заказал монитор неделю назад, а до сих пор не пришел. Деньги вернули только через месяц. Не рекомендую.",электроника
1956,"Ключница оказалась очень некачественной. Металл ржавеет уже через неделю после покупки, а также на ней видны царапины от производственного процесса.",украшения и аксессуары
1957,"Ортопедическая подушка оказалась очень мягкой, но не успела привыкнуть к ней из-за того, что она начала провисать уже через неделю использования. Качество оставляет желать лучшего.",текстиль
1958,"Заказал пылесос неделю назад, но до сих пор не получил. Доставка очень медленная, надеюсь, что проблема решится.",бытовая техника
1959,Резинка для волос очень удобная и прочная. Отлично держит волосы в нужном месте.,украшения и аксессуары
1960,"Купил детский крем для своей дочери, но он оказался слишком сухим и не помог с кожными высыпаниями. Кожа у нее стала еще более раздраженной после использования.",товары для детей
1961,"для такой цены пойдет, слишком тонкий",нет товара
1962,Пароочиститель отлично справился со своей задачей. Я использовала его для очистки ковров и он справлялся с этой задачей просто замечательно!,бытовая техника
1963,"Визитница просто идеальная! Дизайн современный, материал прочный и приятный на ощупь. Я очень довольна покупкой!",украшения и аксессуары
1964,"Пластик на мультиварке почернел и стал скользким. Воняет чем-то неприятным, даже после нескольких очисток.",бытовая техника
1965,"Домашний кинотеатр оставил меня разочарованным. Качество звука оставляет желать лучшего – часто слышны шумы и трески. К тому же, пульт управления постоянно вылетает из руки из-за того, что он слишком тонкий. Уверен, что это можно исправить при возврате.",электроника
1966,"заказывала 21.09 пришли 4.10,качество хорошее а вот размер я не ожидала что будет такой большой ,разочарована больше не буду брать",нет товара
1967,"до Мск пришло за 25 дней. качество... синтетика. сама блузка бежевая, а кружево белое. проймы большие. горло топорщится. В общем другого за такие деньги не стоит ждать..",текстиль
1968,Полотенце для ног отличное! Очень удобное и хорошо впитывает воду. Приобрету ещё пару штук!,текстиль
1969,"Планшет не пришел месяц назад и деньги не вернулись, хотя я уже открыла спор. Это очень разочаровало!",электроника
1970,"Галстук просто отличный! Качество отличное, цвет как на фото, удобно надеть и снять. Рекомендую!",украшения и аксессуары
1971,"Салатник очень плохого качества, покрытие сразу начала облазить. Приходилось постоянно мыть и кормить ребенка с грязным.",посуда
1972,"Вьетнамки оказались совсем другими, ткань рваная и они постоянно соскальзывают с ноги. Очень разочарована.",обувь
1973,"Постельное белье оставило много вопросов. Качество ткани оказалось очень слабым, быстро порвалось и начали линять после первой стирки. Очень разочарован покупкой.",текстиль
1974,"Ботинки очень некачественные. Подошва сразу начала отклеиваться, а также на одном ботинке видна дырочка. Очень разочарована!",обувь
1975,Great. thanks,нет товара
1976,Пришло за 17 дней! В точности как на фотографии. Платье село отлично.,одежда
1977,"Материал дешёвый. На фото выглядит в 100 раз лучше, чем на фото.",нет товара
1978,"Кепка просто отличная! Цвет как на фото, качество тоже на высоте. Приятно удивило, что она очень удобная и не сковывает движений.",украшения и аксессуары
1979,"Ионизатор пришел очень быстро, но когда я его установила, он не работал. Обратилась в службу поддержки, но ответа так и не получила.",бытовая техника
1980,"Заказ не пришел. Посылка долго висела в одном состоянии, просила продавца подать на розыск, но он не захотел. Деньги вернул Aliexpress по истечении защиты заказа.",нет товара
1981,оказалась очень короткая,нет товара
1982,"Качество топа отличное,на 42 ра-р идеально,тянется хорошо,можно на больший ра-р.",одежда
1983,продавец отправил товар на неверный адрес. Должны вернуть деньги. очень жаль.,нет товара
1984,К материалу куртки прилипает мелкий мусор. От меха ждала большего. Пришла облезлая шкура шакала.,одежда
1985,"Платье супер, очень приятное, простое и удобное!  Все швы аккуратные. Доставка очень долгая, больше месяца шло, но оправдало все мои ожидания! Я довольна!",одежда
1986,"Купила эту клавиатуру и сразу же заметила, что она очень шумная и клавиши плохо срабатывают. Качество оставляет желать лучшего.",электроника
1987,"Постельное белье очень жесткое и не впитывает воду, хотя на фото выглядит мягким. Оно просто ужасное и своих денег не стоит.",текстиль
1988,"Материал внутри приятный, рукав был не прострочен, сидит на мне плохо и пошита тоже плохо",одежда
1989,Постельное белье не соответствует заявленному качеству. Ткань тонкая и рвется.,текстиль
1990,Рюкзак пришел в плохом состоянии. Стропа сломана и ремешки рваные.,украшения и аксессуары
1991,"Пришла коробка с товаром, но сама менажница не была в ней. Доставка оказалась слишком медленной.",посуда
1992,"Хорошее платье, очень аккуратно сшито!рада на все ,а доставка вообще 7 дней.Да и ещё подарок положили, спасибо очень приятно!",одежда
1993,"Ходунки не прибыли вовремя, хотя заказ сделала заранее. Возврат денег не был проведен сразу же, пришлось открывать спор.",товары для детей
1994,"шел очень долго
на вид неплохой",нет товара
1995,"платье просто супер.  по длине, посадке. Идеальное. Цвет просто богический.",одежда
1996,"очень приятные носки, толстенькие, хорошо тянутся, на мой 39-40 русский подошли отлично) только красный не такой яркий, как на фото, в реальности.",обувь
1997,товар не пришел .  но через спор продавец вернул деньги .  спасибо .,нет товара
1998,Эта скатерть оставляет много пятен после стирки и быстро теряет форму. Я ожидала более качественного продукта.,текстиль
1999,"Кофта на 3 размера меньше, по пуп, 100% синтетика!  2 звезды,  только за то, что вернули часть денег.",одежда
2000,"Пришел холодильник, но не доставили до моего дома, хотя я специально заказал доставку до квартиры. Обращался в службу доставки много раз, но ответа нет. Продавец тоже молчит.",бытовая техника
2001,"Красивые. Нормально по бедрам и по талии, но сами штанины страшно узкие. У меня ноги стройные, поэтому это проблема лекал",одежда
2002,"Брала размер М, размеру соответствует. 
Толстовка понравилась, пушистая, пушистая...",одежда
2003,"Этот смартфон просто чудо! Батарея держит весь день, а камера просто впечатляет. Приложение для звуковых сигналов работает безупречно.",электроника
2004,"Заказал ноутбук неделю назад, но до сих пор не получил его. Деньги вернули, но доставка затянулась на долгое время.",электроника
2005,"все супер! на российский 44 взяла L, село хорошо, рукава на месте, в плечах не жмет.",одежда
2006,"Блюдо для сервировки просто отличное! Качество высокое, дизайн оригинальный. Рекомендую!",посуда
2007,"Мне не понравилось качество, посылка не отслеживается, шёл заказ три месяца",нет товара
2008,"Брюки классные, полоса из кожзама, но мне прислали с браком (зацепки на штанах и дырка на полоске из кожзама). Открыла спор, вернули деньги. Размер s на ОБ 89 ОТ 64 рост 164 см сел идеально. Но из-за брака носить не буду.",одежда
2009,"Товар не плохой, но много ниток торчит",одежда
2010,"Заказ так и не пришёл, открыла спор, продавец его не принял, просил закрыть спор и подождать, пришлось привлекать алиэкспресс, возврат денег одобрили, деньги пришли.",нет товара
2011,"На терке видны сколы и трещины, хотя я не обращала внимание на внешний вид во время покупки.",посуда
2012,Форма для выпечки была очень дешевая и сразу же начала сколы. Тесто приливало к стенкам и не выходило красиво. Я даже не смогла использовать ее для выпечки после первой стирки. Деньги вернули только через неделю спора.,посуда
2013,не понравилось что верх кофты синтэтика,одежда
2014,"раньше заказывала такую же юбку но розового цвета, очень понравилась и решила серую заказать.  но очень разочаровало качество.  ужасное ... синтетика. не заказывайте.  раньше лучше качество было- ткань была под замш.",нет товара
2015,Духовка постоянно выдает странный шум и не нагревается до нужной температуры. Пришлось вернуть её и попробовать другую модель.,бытовая техника
2016,"Доставка не более 3 недель до Москвы,топ не плохой,единственное короткий))но под брюки с завышенной талией или юбку,будет не плохо!",одежда
2017,"Поясная сумка не пришла до сих пор. Купила в другом магазине, там все было в срок. Не рекомендую.",украшения и аксессуары
2018,"Ботфорты очень некачественные. Купила себе на рост 42, но они оказались маломерят на 2 размера. К тому же, на пятке начало рваться. Очень разочарована.",обувь
2019,От кофты запах ужасный да и навид она неочень я растроилась  ставлю три звезды потомучто без косяков с шита,одежда
2020,"Рисунок на стульчике для кормления нечеткий и ткань слегка тонковата. Нитки торчат из всех швов, пришлось подрезать и закреплять. Но на зиму в качестве домашнего стульчика вполне годится.",товары для детей
2021,"Постельное белье отличное! Такая мягкость и приятность на коже. Каждое одеяло и простыню стираю отдельно, они отлично выдерживают стирку и не теряют форму.",текстиль
2022,"Классная штука,пришла быстро ,прям в почтовый ящик",нет товара
2023,"Отличное качество, очень мягкий",нет товара
2024,"Синтетика сплошная, мало, брала размер L на рост 158, грудь 90, талия 70, бедра 98. Обтянуто как любительскую колбасу. Жаль деньги, буду как то расшивать, но синтетику не очень хочется носить...",нет товара
2025,Блюдо для сервировки оставляет желать лучшего. Невозможно использовать из-за брака на поверхности.,посуда
2026,"4 месяца прошло так и не получила кофту,причём уже второй раз такое,первый раз заказала Ее же и не пришла,история повторилась снова,доставка просто никакая",нет товара
2027,"пришло быстро недели за три. чуть чуть маловато но в целом по размеру, xl было бы лучше. свой 46-48. внутри небольшые дырки",одежда
2028,"была маленькая дырочка, и полноразмерная",нет товара
2029,платье не пришло и деньги не вернули!!!,одежда
2030,"ждала 3месяца,так ничего иполучила,открыла спор продавец не хотел возвращать деньги,спасибо Али.вмешались ,деньги вернули..",нет товара
2031,"Товар не поступил, но деньги вернули, поэтому 5 звёзд.",нет товара
2032,Балетки пришли в очень плохом состоянии. Подошва начала отклеиваться уже через неделю использования. Очень разочарован покупкой.,обувь
2033,"Заказал пылесос неделю назад, но до сих пор его не доставили. Деньги не вернули и никаких объяснений.",бытовая техника
2034,"Ботфорты просто отличные! На ногах удобные, не скользят и хорошо держатся. Особенно радует, что они не рвутся и не трут кожу. Буду заказывать еще!",обувь
2035,"Заказал чашку, но она не пришла. Деньги вернули, но процесс возврата денег был сложным и долгим. Очень разочарован.",посуда
2036,"Не сели, узкие, хотя взяла М, когда ношу S, ткань приятная, на 168 короткие",одежда
2037,Флисовый плед оказался очень хлипким и быстро порвался после нескольких стирок. Очень разочарован покупкой.,текстиль
2038,"Приобрел осушитель воздуха, но качество его работы оставляет желать лучшего. Машинка постоянно выключается сама по себе и даже не греется до конца. Очень разочарован!",бытовая техника
2039,товар так и не получен. но деньги продавец вернул очень быстро.,нет товара
2040,"Полосатые полусапоги выглядят не так ярко, как на фото. В реальности рисунок совсем другой. Ботинки имеют небольшие потертости на подошве.",обувь
2041,"Товар так и не пришел. Заказала 6 июля, сейчас конец сентября, но ни слуху ни духу. Открыла спор и деньги вернули, но из минусов - оооочень долгое ожидание, которое так ни к чему и не привело и трек не отслеживался.",нет товара
2042,"Телевизор идеально подошел по размеру и качеству. Включился сразу после подключения к сети, картинка четкая, звук отличный. Смотреть фильмы и сериалы на нем одно удовольствие.",электроника
2043,"Платье на фото бежевого цвета, в реальности оно пудрового, почти розового цвета. В принципе, платье бомба. Удовлетворил и размер и материал. Но цвет не то, что на картинке. Печально.",одежда
2044,"очень разочаровало, что имеется шов, в описании его не было",одежда
2045,Жутко просвечивает. И вверх  и низ. Заказывала розовое. Фатин желтый. Я разочарована. Носить не буду.,одежда
2046,Хайтопы не пришли вовремя. Открыла спор и только частично вернули деньги. Очень разочарована.,обувь
2047,"Заказал вафельницу, но она не пришла уже неделю. Деньги не вернули, продавец ничего не сделал.",бытовая техника
2048,хорошая теплая кофта. все как в описании,одежда
2049,"Боди оказалось слишком маленьким для моей дочки, ткань очень тонкая и быстро протиралась.",товары для детей
2050,Мультиварка замечательная! Очень удобная и быстро готовит блюда. Особенно понравился режим подогрева.,бытовая техника
2051,"Пришла микроволновка, но с пятном на поверхности. Видимо, кто-то ее уже пользовал. Качество оставляет желать лучшего.",бытовая техника
2052,"Была по размеру, после деликатной стирки, сселась.  Качество среднее, вообще в ней тепло.  Мне модель пошива не понравилась.",одежда
2053,"Подошва брог очень тонкая, и через несколько дней начала отклеиваться. Колодка также не очень удобная, нога немного устаёт после длительной ходьбы. Но сама обувь выглядит неплохо.",обувь
2054,"Хайтопы просто супер! Такие удобные и стильные, даже на ноги надевались легко. Очень довольна покупкой!",обувь
2055,"Товар не доставлен, деньги вернули",нет товара
2056,товар не пишел. никакого общенияс продавцом не рекомедую продавца!!!!,нет товара
2057,"Пальто просто ужасное. S на 50-52, на грудь 120см. деньги не вернули, написали только в случае возврата товара, из России отправка 1400-1600ру бы стоила. Ткань неприятная. Много заказывала в этом магазине, очень разочарована ",нет товара
2058,"Развивающий коврик очень плохого качества. Несколько раз видела, как детки играют на нём и сразу видны разрывы и вылезшие нитки. Очень расстроена покупкой.",товары для детей
2059,"Чехол на стул просто отличный! Очень мягкий и удобный, отлично справляется со своей задачей. Пришел в отличном состоянии, никаких повреждений.",текстиль
2060,"Фен очень плохо работает – нагревается только на половину мощности и постоянно выключается. Написала претензию продавцу, надеюсь, смогу получить компенсацию за этот некачественный товар.",бытовая техника
2061,"Купила эти очки для работы, но качество их оставляет желать лучшего. Там видны мелкие царапины и они постоянно скользят с носа. Очень разочарована.",украшения и аксессуары
2062,Соковыжималка сломалась уже через неделю использования. Качество просто ужасное.,бытовая техника
2063,"Отличная блузка, за 320 руб, доставка примерно месяц, трек отслеживается, на рост 170, вес 56 брала М, как влитая. СПАСИБО ПРОДАВЦУ! ",одежда
2064,"Заказ не пришел, спор закрыли дениги не вернули. Я очень не довольна.",нет товара
2065,"Морозильная камера просто замечательная! Установил ее самостоятельно и никаких проблем не возникло. Температура держится отлично, а вместительность поражает. Теперь хранить продукты стало намного проще.",бытовая техника
2066,"Флешка пришла через неделю после покупки, хотя обещали доставку за три дня. Связь с продавцом не отвечает на мои вопросы, открыла спор и вернули деньги.",электроника
2067,"Телефон работает отлично, очень быстрая камера и удобный интерфейс. Приобрел его недавно и уже не могу представить свою жизнь без него!",электроника
2068,"доставка быстрая, соответствует описанию и картинке. на свой 44 размер брала м. платье короткое, резинка туговатая, но на одно плечо сидит хорошо. оценку снижают за ткань. не приятная, скользкая ...",одежда
2069,"Купила салатник для кормления ребенка, и он просто идеальный! Материал приятный к пище, легко моется и не царапается.",посуда
2070,"Шапка просто отличная! Материал мягкий, теплая, а дизайн стильный. Я очень довольна этой покупкой.",украшения и аксессуары
2071,"Эти очки просто чудесные! Я всегда хотела иметь стильные и praktичные очки для повседневной носки, и эти точно подходят. Очень довольна покупкой!",украшения и аксессуары
2072,Эспадрильи не соответствуют описанию. Ткань тонкая и быстро порвалась. Очень разочарована.,обувь
2073,"Заказал зонт, но он не пришел долгое время. Когда позвонили из службы доставки, говорили, что потеряли мой заказ. Пришлось открыть спор и только потом получил свои деньги обратно.",украшения и аксессуары
2074,Доска разделочная имеет сколы и трещины. Вместо гладкой поверхности есть много неровностей.,посуда
2075,штаны отстой. на стандартной фигуре сидят совершенно не как на фото.,одежда
2076,"Получил коробку, но внутри не было телефона. Доставка обещала в течение недели, а прошло уже месяц.",электроника
2077,"Не работает на одном конце, хотя другой конец заряжает телефон нормально. Товар не соответствует описанию.",электроника
2078,Миска просто идеальная для моих котят! Они очень любят играть в ней и даже едят из нее.,посуда
2079,"Купил принтер для работы, но он постоянно вылетает из системы и не подключается к компьютеру. После стирки на бумаге остались черные пятна. Продавец вернул деньги.",электроника
2080,"Овощечистка замечательная! Очень удобная и надежная, никаких нареканий.",посуда
2081,цвет не соответствует описанию,нет товара
2082,"Сито имеет вид ржавых частей, которые начинают отваливаться после нескольких использований. Никак не могу понять, как это может считаться качественной посудой.",посуда
2083,Отлично! ,нет товара
2084,"С И Н Т Е Т И К  А!  с большой буквы. искриться,потрескивает, ни грамма ,ни ниточки натурального в этой вещи, носить не возможно.",одежда
2085,"good quality goods, it is very suitable for the price, well sewn, thank you seller for the trouble, the order was long on the road, but thanks to the seller the problem was decided in my favor",нет товара
2086,"Не могу сказать хорошего о декоративной наволочке. Купила эту наволочку, а она оказалась очень жесткой и неудобной для использования. Приходится вынужденно использовать старую.",текстиль
2087,"Заказал стерилизатор для бутылочек, но доставка заняла больше месяца. Деньги вернули только после того, как я открыл спор.",товары для детей
2088,Простыня оказалась очень удобной для сна. Она хорошо впитывает влагу и не скатывается во время сна.,текстиль
2089,Умная колонка постоянно выключается и включается сама по себе. Качество звука оставляет желать лучшего – часто слышны посторонние шумы.,электроника
2090,всё хорошо. просто заказ шёл долго,нет товара
2091,Заказ не получила и деньги не вернули!!,нет товара
2092,"Ланч-бокс не пришел вовремя и денег за него не вернули. Обратился в службу поддержки, но ответа до сих пор нет.",посуда
2093,"Чашка пришла со сколовыми пятнами и трещинами. При первом же использовании она лопнула. Продавец на связи, но никаких компенсаций.",посуда
2094,"Постельное белье ужасное, ткань не впитывает воду, полотенца совсем не соответствуют описанию.",текстиль
2095,"думала, что они будут ярче и плотнее. скользкие, тонкие, но не прозрачные",текстиль
2096,"Рубашка очень хорошая. Ткань тонкая, так что скорее летняя. Очень приятная к телу. 
По размеру - на меня свободно. Длина рукавов (у меня длинные руки) и самой рубашки - идеально.",одежда
2097,"Подвеска пришла рваная и с дефектом камня. Очень разочарована, хотя продавец был на связи и предлагал замену.",украшения и аксессуары
2098,"Ужасная, из серии ожидание/реальность",нет товара
2099,"Швы на саундбаре неровные, ткань колется и выглядит дешево. Но самое главное, что звук плохой, слышно шумы и искажения.",электроника
2100,i love this jeans,одежда
2101,Эти домашние тапочки просто замечательные! Очень удобные и теплые. Я их ношу каждый день и ни разу не пожалела о покупке.,обувь
2102,"куртка тонкая, пуха на капюшоне практически нет, рукава как раз, длина короткая( талия выше )! брала S , сама ростом 158, вес 51.... вобщем внимательней выбирайте!",одежда
2103,"Заказал флешку месяц назад, но до сих пор ее не получал. Деньги вернули, но время истекло.",электроника
2104,"Размер м на 44 русский, посадка нормальная, не шелковистые. Заказ пришёл быстро.",одежда
2105,"Юбка так себе. Швы торчат. По бокам юбка стоит, создается впечатление, что это живот. Деньги вернули. В талии L давит, хотя обхват талии небольшой. ",одежда
