,text,target
463,Подошва шлепанцев начала растрескиваться уже через неделю использования. Ткань оказалась очень тонкой и быстро порвалась.,обувь
464,"Пришло письмо с пакетиками, но внутри ничего не было. Забыла о заказе и теперь никак не могу вернуть деньги.",нет товара
465,Тапочки на ногах просто чудо! Очень удобные и теплые. Особенно понравился мягкий материал.,обувь
466,"Приобрела эти тапочки, но качество их оставляет желать лучшего. Подошва очень скользкая и легко царапается.",обувь
467,"Не могу понять, почему заказ до сих пор не доставили. Уже неделю жду мои тапочки. Очень разочарована.",обувь
468,"Много торчащих ниток, внутри шов на тапках не ровный. Очень жаль, ведь внешний вид был очень привлекательным.",обувь
469,Доставка до Москвы заняла почти месяц. Весь процесс доставки был очень медленным и неудобным.,нет товара
470,"Ботильоны просто идеальны! Комфортно даже на больших холодах, а дизайн не уступает дорогим брендам. Очень довольна покупкой!",обувь
471,Ботильоны очень некачественные. Низ колется и сильно натирает ноги. Не рекомендую эту марку!,обувь
472,"Ботильоны не пришли уже два месяца. Постоянно писала продавцу, но ответов нет. Деньги также не вернули.",нет товара
473,"Подошва ботильонов мягкая, но ткань на внутренней стороне сильно колется. Очень жаль потраченных денег.",обувь
474,"Заказала ботильоны, но вместо них прислали коробку с почтовыми марками. Весь день звонила в службу доставки, но ответа нет.",нет товара
475,Балетки просто супер! Очень удобные и стильные. Ноги чувствуют себя отлично после долгого дня работы.,обувь
476,Балетки пришли в очень плохом состоянии. Подошва начала отклеиваться уже через неделю использования. Очень разочарован покупкой.,обувь
477,"Трек не отслеживался, но все прибыло в срок! Однако, балетки маломерят на один размер. Пришлось вернуть их обратно.",обувь
478,Подошва на балетках начала отклеиваться уже через неделю использования. Нитки на каблуке тоже начали выглядывать.,нет товара
479,Голимая упаковка. Балетки были слегка повреждены во время доставки. Обслуживание доставки оставляет желать лучшего.,нет товара
480,"Угги просто чудо! Я давно хотела купить именно такие и вот они оказались! Очень удобные, теплое и стильное решение для холодных вечеров. Доставка была немного медленнее, чем ожидала, но это мелочи по сравнению с качеством обуви.",обувь
481,"Угги оставили многое желать лучшего. Подошва оказалась слишком тонкой и не обеспечивает должного комфорта при ходьбе на льду. Ткань колется и выглядит дешево. В общем, очень разочаровалась в этом товаре.",обувь
482,"Угги не были отправлены на указанный адрес. Я сразу же открыла спор и получил деньги обратно, но это не решает проблему с доставкой. Обувь так и не пришла, хотя я полностью оплатил заказ.",нет товара
483,"Обувь была слегка неровной по краям и имела небольшие складки на подошве. Возможно, это просто из-за того, что она была новой, но это не добавляет ей доверия. Нет явного упоминания обуви, но дефекты заметны.",нет товара
484,"Отслеживание было выключено, хотя я заплатила дополнительную сумму за это. В итоге я не знала где находится мой заказ и даже не получила его. Продавец оказался мошенником. Очень разочарован!",нет товара
485,"Мокасины очень удобные и стильные! Размер соответствует таблице, ноги не устают после долгого дня на работе.",обувь
486,"Мокасины пришли с браком – на одном ботинке рваная подошва. Продавец обещал заменить, но до сих пор ничего не отправили.",обувь
487,"Заказ так и не прибыл. Деньги вернули, но доставка заняла почти месяц. Очень разочарован покупкой.",нет товара
488,Подошва мокасин начала отклеиваться уже через неделю использования. Качество оставляет желать лучшего.,обувь
489,"Так и не получил заказ. Вместо обуви пришло письмо с объяснением, что товар утерян в пути.",нет товара
490,Очень удобные лоферы! Я выбрала размер 40 и они идеально подходят. Очень довольна покупкой.,обувь
491,Лоферы очень некачественные! Подошва начала растрескиваться уже через неделю использования. Очень разочаровалась.,обувь
492,"Заказ не пришел. Обратилась в службу поддержки, но до сих пор ничего не получила. Очень разочарована.",нет товара
493,"Купила лоферы и заметила, что подошва немного прилипает к ноге при ходьбе. Думаю, это из-за того, что они недостаточно подогнаны под форму стопы.",обувь
494,"Заказ пришел в плохом состоянии, коробка повреждена, внутри лоферы тоже. Сотрудники службы доставки должны были внимательнее упаковать товар.",нет товара
495,"Эспадрильи просто чудо! Очень комфортные и стильные, как и ожидала. Рекомендую!",обувь
496,Эспадрильи не соответствуют описанию. Ткань тонкая и быстро порвалась. Очень разочарована.,обувь
497,"Доставка заняла почти месяц, а когда товар пришел, оказалось, что эспадрильи совсем не подходят по размеру. Деньги вернули, но время потрачено зря.",нет товара
498,"Низ эспадрильев рваный, хотя на сайте их не описывали. В целом вещь хорошая, но качество оставляет желать лучшего.",обувь
499,"Отслеживания вообще нет, трек не работает. Приходилось ждать почти два месяца, чтобы понять, что товар не пришел.",нет товара
