,text,target
471,"Зарядное устройство сломалось через неделю использования. Батарея перестала работать, хотя гарантия еще действует. Очень разочарован качеством.",электроника
472,"Зарядное устройство не пришло по адресу, хотя срок доставки истек. Продавец долго не отвечал на сообщения, пока не вмешался Алиэкспресс и вернули деньги.",электроника
473,"Получил зарядное устройство, но оно не включается. Есть видимые трещины на корпусе, что говорит о возможном дефекте.",электроника
474,"Посылка пришла в отличном состоянии, но без самого зарядного устройства. Продавец сказал, что это случайность и вернет деньги, но до сих пор не сделал этого.",нет товара
475,"Приобрела пауэрбанк для зарядки телефона во время путешествий, и не пожалела! Очень удобный и надежный девайс.",электроника
476,"Приобрела пауэрбанк, но качество его оставляет желать лучшего. Зарядка телефона начинается медленно, а иногда и вовсе не работает.",электроника
477,"Заказала пауэрбанк, но он так и не пришел. Начала спорить с продавцом, но ответы были на непонятном языке и не помогли.",нет товара
478,"Ткань просвечивается очень сильно, видно даже при небольшом давлении. Это не пауэрбанк, а скорее кофта.",нет товара
479,"Доставка очень быстрая, но пауэрбанк пришел в слегка поврежденной упаковке. В целом, все понравилось.",нет товара
480,Флешка работает замечательно! Быстро переношу данные и удобно использовать.,электроника
481,Флешка постоянно зависает и перестает работать после нескольких часов использования. Очень разочарован качеством.,электроника
482,"Заказал флешку месяц назад, но до сих пор ее не получал. Деньги вернули, но время истекло.",электроника
483,"Покупал флешку для ноутбука, но она постоянно перегревается и вылетает из разъема.",электроника
484,"Не пришла флешка, хотя время доставки уже истекло. Упаковка была повреждена, когда пришла курьером.",электроника
485,"Карта памяти работает отлично! Установила ее в камеру и теперь фотографии сохраняются без проблем. Доставка также была быстрой, всего три дня.",электроника
486,Карта памяти оказалась очень плохого качества. После нескольких дней использования она начала выдавать ошибки и не сохраняла данные. Вернула её и открыла спор с продавцом.,электроника
487,"Карта памяти пришла через неделю вместо обещанных трех дней. Деньги вернули только через месяц после того, как я открыла спор.",электроника
488,Товар пришел с небольшим дефектом – одна из сторон карты памяти немного сколотая. Продавец не ответил на мои сообщения.,нет товара
489,"Коробка карт памяти пришла поврежденной, хотя сам товар внутри был целым. Деньги вернулись через неделю после того, как я написал отзыв.",нет товара
490,"Этот кабель работает отлично, зарядка быстрая и стабильная. Очень доволен покупкой!",электроника
491,Кабель постоянно вырывается из разъема и часто выходит из строя. Качество очень плохое.,электроника
492,"Кабель пришел только через неделю после заказа. Деньги вернули, но это не решает проблему.",нет товара
493,"Кабель слегка колется на ощупь, возможно, из синтетики. Материал немного тянется.",электроника
494,"Доставка заняла почти месяц, хотя заказал кабель всего на две недели. К сожалению, это единственный минус.",нет товара
495,"Клавиатура работает идеально, никаких проблем не возникло. Отличный выбор!",электроника
496,Клавиатура очень некачественная. Кнопки слетают и не работают после нескольких нажатий.,электроника
497,"Клавиатура так и не пришла, хотя деньги были списаны. Вернули только после спора.",нет товара
498,Ткань клавиатуры рвется при нажатии. Не могу использовать её нормально.,электроника
499,"Посылка так и не прибыла, хотя я уже неделю жду. Деньги так и не вернулись.",нет товара
