,text,target
454,"Заказала солнцезащитные очки, но доставка была задержана на несколько дней. Когда я их получила, упаковка была повреждена, а сам товар выглядел как новый. Деньги вернули быстро, хотя бы это.",нет товара
455,"Кардхолдер отличный, удобный и стильный! Теперь всегда можно держать карты под рукой.",украшения и аксессуары
456,"Купила кардхолдер, но качество оставляет желать лучшего. Тампер не плотно зафиксирован, постоянно выпадает.",украшения и аксессуары
457,"Купила кардхолдер неделю назад, но до сих пор не пришел. Доставка просто ужасная!",нет товара
458,"Кардхолдер сиреневый, но после нескольких дней использования на нем начали появляться царапины.",украшения и аксессуары
459,"Доставили заказ вовремя, но упаковка была сломана, кардхолдер пришел в битом состоянии.",нет товара
460,"Сумка замечательная! Очень prakticheskaya и вместительная. Носить удобно, дизайн современный и стильный. Советую всем!",украшения и аксессуары
461,"Приобрела эту сумку, но качество оставляет желать лучшего. Кожа начала потемнеть уже через неделю после покупки, хотя в описании было указано, что она будет сохранять цвет. Очень разочарована.",украшения и аксессуары
462,"Заказала эту сумку, но она не пришла. Трек номер не отслеживался, и когда я обратилась в службу поддержки, они отказались вернуть деньги. Деньги на ветер!",нет товара
463,"Купила эту сумку, но быстро заметила, что застежка начала ржаветь и стала сломанной. Не могу использовать ее из-за этой проблемы.",украшения и аксессуары
464,"Посылка не прибыла вовремя. Я заказывала эту сумку неделю назад, а она пришла только через три недели. Очень разочарована такой скоростью доставки.",нет товара
465,Этот рюкзак идеально подошёл мне по размеру и форме. Очень удобный и стильный!,украшения и аксессуары
466,"Получил рюкзак, но качество оставляет желать лучшего. Ткань колется и есть несколько мест, где торчат нитки.",украшения и аксессуары
467,"Заказал рюкзак, но доставка задержалась на неделю. Когда получил, оказалось, что размер не соответствует описанию.",украшения и аксессуары
468,На фото выглядит намного лучше. В реальности рюкзак тонкий и с неровной поверхностью.,нет товара
469,"Доставка была быстрой, но коробка пришла повреждённой. Когда открыл, рюкзак оказался полностью целым.",украшения и аксессуары
470,"Очень довольна покупкой! Клатч просто волшебный, как на фото. Хорошо сидит и удобный для ежедневного использования.",украшения и аксессуары
471,"Клатч оставил желать лучшего. Ткань мнется, а клапан выглядит дешево. Несмотря на то, что заказывала второй раз, качество оставляет желать лучшего.",украшения и аксессуары
472,"Клатч не прибыл по указанному адресу, открыла спор и деньги вернули. Сервис оставляет желать лучшего.",украшения и аксессуары
473,"По краю клатча торчат нитки, а также видны потертости. Думаю, что это из-за некачественного производства.",нет товара
474,"Заказал клатч, но товар не прибыл в Москву. Деньги вернули, но доставка заняла очень много времени.",нет товара
475,"Кошелек отличный, удобный и вместительный. Рекомендую!",украшения и аксессуары
476,Кошелек очень дешево сделан. Кожа потрескалась и выглядит очень дешево.,украшения и аксессуары
477,"Не пришел кошелек, вернули деньги, но процесс был долгим и хлопотным.",нет товара
478,На кошельке есть несколько небольших порезов и трещин.,украшения и аксессуары
479,"Отправили пустую коробку вместо кошелька, хотя я уже заплатил.",нет товара
480,"Шапка просто замечательная! Заказывала зимнюю модель для работы, и она отлично справляется со своей задачей. Очень теплая и удобная.",украшения и аксессуары
481,"Купила шапку, но качество оставляет желать лучшего. Некоторые места начали рваться уже после нескольких дней ношения. Очень разочаровалась.",украшения и аксессуары
482,"Заказывала шапку, но доставка заняла больше месяца. Очень расстроилась, потому что была в ожидании праздника.",украшения и аксессуары
483,"На новогоднем празднике заметили, что шапка имеет небольшие дырочки от нитей, которые торчат из материала. Пришлось её вернуть.",украшения и аксессуары
484,"Отправили коробку в другую страну, а я заказывала доставку в мой город. Очень разочарован. Не понимаю, почему продавец так поступил.",нет товара
485,"Кепка просто супер! Очень стильная и удобная. Отличное качество материала и пошива. Доставка была немного замедленной, но это не повлияло на мой выбор.",украшения и аксессуары
486,"Кепка очень некачественная. Материал быстро обесцвенился, а пошив оставил желать лучшего. Купила кепку темного цвета, но пришла в светло-сером. Очень расстроена.",украшения и аксессуары
487,"Купила кепку, но доставка заняла почти месяц. Когда она пришла, я даже не знала, что это именно кепка. Продавец отказался возвращать деньги, хотя товар явно не соответствовал моим ожиданиям.",украшения и аксессуары
488,"Обнаружила несколько небольших дырочек на кепке, которые заметны даже при беглом взгляде. Кожа вокруг этих мест стала потемнеть. В целом кепка выглядит хорошо, но качество оставляет желать лучшего.",украшения и аксессуары
489,"Доставка была очень медленной, заказ пришел через две недели вместо обещанных пяти дней. Упаковка была слабой, и кепка немного пострадала в процессе перевозки.",нет товара
490,"Отличный шарф! Качество просто супер, мягкий и теплый. Сразу согревает в холодные дни.",украшения и аксессуары
491,"Шарф очень некачественный. Ткань колется и быстро мнется. Заказывала хлопок, а пришла синтетика с сильным запахом.",украшения и аксессуары
492,"Шарф так и не пришел. Обещали доставку за неделю, прошло уже три месяца. Продавец никак не отвечает на запросы.",украшения и аксессуары
493,"Плотность ткани слишком высокая, швы торчат и чешутся. Шарф выглядит старым.",украшения и аксессуары
494,"Почтовая упаковка разорвалась в пути, когда я получала заказ. Шарф так и не пришел.",нет товара
495,"Очень красивый платок! Яркий и стильный, как на фото. Продавец отличный, быстро отгружает и отправляет. Доставка заняла всего 7 дней, я довольна.",украшения и аксессуары
496,"Платок очень некачественный. Спустя неделю после покупки начал рваться и сильно пачкаться. Очень разочарован, не рекомендую.",украшения и аксессуары
497,"Платок не пришел вовремя, хотя обещали через 5 дней. Вернули деньги, но процесс возврата затянулся на неделю. Продавец не отвечал на вопросы.",украшения и аксессуары
498,Платок имеет видимые пятна и рваные места. Материал плохо держит форму и быстро портится. Жалею о покупке.,украшения и аксессуары
499,"Доставка платка заняла 14 дней вместо обещанных 7. Упаковка была повреждена, но платок сам не поврежден.",нет товара
