,text,target
466,"Гобелен оказался бракованным, пришел с дырочкой. Качество просто ужасное.",текстиль
467,"Продавец что-то напутал с адресом. Половину пути трек отслеживания потом нет. Очень долго отправлял. В общем, гобелен пришел через неделю после заказа.",текстиль
468,"Ткань адская синтетика, а длина чуть ниже футболки. Гобелен не подошел по размеру.",текстиль
469,"За такую цену пойдет, но товар не как на фото! Доставка была медленной, но это уже не важно.",нет товара
470,"Флисовый плед просто чудесный! Ткань приятная к телу, тепло держит всю ночь. Рекомендую всем кто любит теплые зимние вечера.",текстиль
471,Флисовый плед оказался очень хлипким и быстро порвался после нескольких стирок. Очень разочарован покупкой.,текстиль
472,"Пришел плед только через месяц после заказа, хотя обещали неделю. Доставка вообще никакая, не рекомендую.",нет товара
473,"Постельное белье ужасное, полиняло после первой стирки. Качество просто ужасное.",текстиль
474,"Отправили коробку без упаковки, она повредилась и плед оказался слегка помятым. Но сам плед в порядке.",нет товара
475,"Махровая простыня просто отличная! Очень густая и теплая, отлично подходит для холодных зимних ночей.",текстиль
476,"Приобрела махровую простыню, но качество оставляет желать лучшего. Простыня очень тонкая и просвечивает через неё, даже когда надета на спинку кровати.",текстиль
477,"Простыня не пришла, хотя заказ сделала неделю назад. Вернули деньги, но это не решает моих проблем со сном.",нет товара
478,"Постельное белье пришло с дефектами, простыня была не как на фото, очень жесткая и не впитывает воду.",текстиль
479,"Пакет с простыней пришел разорванным, хотя заказывала только простыню саму. Деньги вернули, но товара нет.",нет товара
480,Отличная ортопедическая подушка! Очень удобная и помогает спать всю ночь без беспокойства.,текстиль
481,"Приобрела ортопедическую подушку, но она оказалась очень жесткой и не соответствует заявленному качеству. Очень разочарована.",текстиль
482,"Приобрела ортопедическую подушку, но она так и не пришла. Ждала больше месяца, защищённость прошла, а трек номер не отслеживается. Очень разочарована сервисом.",текстиль
483,"Подушка рваная по краям и имеет пятна. Жаль, что на неё не навели внимания перед отправкой.",нет товара
484,"Защита прошла, но ортопедическая подушка так и не пришла. Очень разочарован покупкой.",нет товара
485,Подушка для беременных идеально подошла по размеру и удобству. Я чувствую себя намного лучше во время беременности и сплю хорошо.,текстиль
486,"Подушка для беременных оставляет желать лучшего. Ткань очень тонкая и мнется, несмотря на обещание быть прочной и удобной.",текстиль
487,"Заказал подушку для беременных, но она так и не пришла. Купил товар через другого продавца и получил его гораздо быстрее.",нет товара
488,"На картинках подушка выглядела потрясающе, но ткань оказалась очень тонкой и мнется. Она просто не соответствует описанию.",текстиль
489,"Доставка подушки для беременных заняла больше месяца, хотя обещали неделю. Упаковка была повреждена, когда я получил товар.",нет товара
490,"Одеяло из верблюжьей шерсти великолепное! Очень теплый и мягкое, отлично согревает в холодную погоду. Спасибо продавцу!",текстиль
491,Одеяло из верблюжьей шерсти оказалось очень жестким и не соответствует заявленному качеству. После стирки оно стало еще жестче и потеряло теплоизоляцию.,текстиль
492,"Пришло одеяло из верблюжьей шерсти, но доставка заняла больше месяца. К тому же, когда я попыталась вернуть деньги, процесс был сложным и длительным.",текстиль
493,"После стирки одеяло из верблюжьей шерсти стало липнуть к коже и вызывает раздражение. Волоски торчат во всех направлениях, хотя раньше такого не было.",текстиль
494,"Пришла коробка, в которой оказалось всего одну упаковку. Я ожидала получить сразу несколько одеял, но оказалось, что товар не пришел вообще.",текстиль
495,"Постельное белье просто чудесное! Такое мягкое и приятное к телу. Сплю теперь лучше, как никогда!",текстиль
496,"Постельное белье пришло в пачке с желтыми пятнами на одной простыне. Я попыталась постирать, но пятна не исчезли. Качество оставляет желать лучшего.",текстиль
497,"Постельное белье не пришло вовремя, хотя я уже открыл спор. Деньги вернулись только через неделю после того, как я написал заявление.",нет товара
498,Постельное белье оказалось слишком большим. Пришлось отправить обратно и заказать меньший размер. Теперь все отлично подходит.,текстиль
499,"Доставка была очень быстрой, но коробка пришла поврежденной. Постельное белье не повреждено, но очень жаль потерянного времени.",нет товара
